,model,score,task,category,question_id
198,qwen2.5-32b,0.0,AMPS_Hard,math,2753cfaab5930d988ddbd7846c8d52031dd16dbd0fea15986bca800b2166711f
199,qwen2.5-3b,0.0,AMPS_Hard,math,2753cfaab5930d988ddbd7846c8d52031dd16dbd0fea15986bca800b2166711f
200,gemma-3-12b-it,100.0,AMPS_Hard,math,27a247790a1521877d1745861da74cb99a7d8e430be4a237b95140453b9c2eeb
201,gemma-3-1b-it,0.0,AMPS_Hard,math,27a247790a1521877d1745861da74cb99a7d8e430be4a237b95140453b9c2eeb
202,gemma-3-4b-it,100.0,AMPS_Hard,math,27a247790a1521877d1745861da74cb99a7d8e430be4a237b95140453b9c2eeb
203,llama-3.1-8b-instruct,100.0,AMPS_Hard,math,27a247790a1521877d1745861da74cb99a7d8e430be4a237b95140453b9c2eeb
204,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,27a247790a1521877d1745861da74cb99a7d8e430be4a237b95140453b9c2eeb
205,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,27a247790a1521877d1745861da74cb99a7d8e430be4a237b95140453b9c2eeb
206,mistral-24b,100.0,AMPS_Hard,math,27a247790a1521877d1745861da74cb99a7d8e430be4a237b95140453b9c2eeb
207,mistral-7b,0.0,AMPS_Hard,math,27a247790a1521877d1745861da74cb99a7d8e430be4a237b95140453b9c2eeb
208,qwen2.5-32b,100.0,AMPS_Hard,math,27a247790a1521877d1745861da74cb99a7d8e430be4a237b95140453b9c2eeb
209,qwen2.5-3b,100.0,AMPS_Hard,math,27a247790a1521877d1745861da74cb99a7d8e430be4a237b95140453b9c2eeb
210,gemma-3-12b-it,0.0,AMPS_Hard,math,27f1402e1642836d12b3b5ed58678f9874dca9d71ceca421302bd5e1d940658f
211,gemma-3-1b-it,0.0,AMPS_Hard,math,27f1402e1642836d12b3b5ed58678f9874dca9d71ceca421302bd5e1d940658f
212,gemma-3-4b-it,0.0,AMPS_Hard,math,27f1402e1642836d12b3b5ed58678f9874dca9d71ceca421302bd5e1d940658f
213,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,27f1402e1642836d12b3b5ed58678f9874dca9d71ceca421302bd5e1d940658f
214,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,27f1402e1642836d12b3b5ed58678f9874dca9d71ceca421302bd5e1d940658f
215,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,27f1402e1642836d12b3b5ed58678f9874dca9d71ceca421302bd5e1d940658f
216,mistral-24b,0.0,AMPS_Hard,math,27f1402e1642836d12b3b5ed58678f9874dca9d71ceca421302bd5e1d940658f
217,mistral-7b,0.0,AMPS_Hard,math,27f1402e1642836d12b3b5ed58678f9874dca9d71ceca421302bd5e1d940658f
218,qwen2.5-32b,0.0,AMPS_Hard,math,27f1402e1642836d12b3b5ed58678f9874dca9d71ceca421302bd5e1d940658f
219,qwen2.5-3b,0.0,AMPS_Hard,math,27f1402e1642836d12b3b5ed58678f9874dca9d71ceca421302bd5e1d940658f
220,gemma-3-12b-it,0.0,AMPS_Hard,math,28614eb08dedcefd241feeccc171f294b886d1a1fe4253e0b047d5b5e3214dda
221,gemma-3-1b-it,0.0,AMPS_Hard,math,28614eb08dedcefd241feeccc171f294b886d1a1fe4253e0b047d5b5e3214dda
222,gemma-3-4b-it,0.0,AMPS_Hard,math,28614eb08dedcefd241feeccc171f294b886d1a1fe4253e0b047d5b5e3214dda
223,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,28614eb08dedcefd241feeccc171f294b886d1a1fe4253e0b047d5b5e3214dda
224,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,28614eb08dedcefd241feeccc171f294b886d1a1fe4253e0b047d5b5e3214dda
225,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,28614eb08dedcefd241feeccc171f294b886d1a1fe4253e0b047d5b5e3214dda
226,mistral-24b,0.0,AMPS_Hard,math,28614eb08dedcefd241feeccc171f294b886d1a1fe4253e0b047d5b5e3214dda
227,mistral-7b,0.0,AMPS_Hard,math,28614eb08dedcefd241feeccc171f294b886d1a1fe4253e0b047d5b5e3214dda
228,qwen2.5-32b,0.0,AMPS_Hard,math,28614eb08dedcefd241feeccc171f294b886d1a1fe4253e0b047d5b5e3214dda
229,qwen2.5-3b,0.0,AMPS_Hard,math,28614eb08dedcefd241feeccc171f294b886d1a1fe4253e0b047d5b5e3214dda
230,gemma-3-12b-it,0.0,AMPS_Hard,math,2bf39d2a017c631acb9635c4dcf9666dd4ae647119d877deab34a5b3ff94b869
231,gemma-3-1b-it,100.0,AMPS_Hard,math,2bf39d2a017c631acb9635c4dcf9666dd4ae647119d877deab34a5b3ff94b869
232,gemma-3-4b-it,100.0,AMPS_Hard,math,2bf39d2a017c631acb9635c4dcf9666dd4ae647119d877deab34a5b3ff94b869
233,llama-3.1-8b-instruct,100.0,AMPS_Hard,math,2bf39d2a017c631acb9635c4dcf9666dd4ae647119d877deab34a5b3ff94b869
234,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,2bf39d2a017c631acb9635c4dcf9666dd4ae647119d877deab34a5b3ff94b869
235,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,2bf39d2a017c631acb9635c4dcf9666dd4ae647119d877deab34a5b3ff94b869
236,mistral-24b,0.0,AMPS_Hard,math,2bf39d2a017c631acb9635c4dcf9666dd4ae647119d877deab34a5b3ff94b869
237,mistral-7b,0.0,AMPS_Hard,math,2bf39d2a017c631acb9635c4dcf9666dd4ae647119d877deab34a5b3ff94b869
238,qwen2.5-32b,100.0,AMPS_Hard,math,2bf39d2a017c631acb9635c4dcf9666dd4ae647119d877deab34a5b3ff94b869
239,qwen2.5-3b,100.0,AMPS_Hard,math,2bf39d2a017c631acb9635c4dcf9666dd4ae647119d877deab34a5b3ff94b869
240,gemma-3-12b-it,0.0,AMPS_Hard,math,2c6778f2b9ecdbdab786f603148424b35498ae3096f7e8118d23a5327130416e
241,gemma-3-1b-it,0.0,AMPS_Hard,math,2c6778f2b9ecdbdab786f603148424b35498ae3096f7e8118d23a5327130416e
242,gemma-3-4b-it,0.0,AMPS_Hard,math,2c6778f2b9ecdbdab786f603148424b35498ae3096f7e8118d23a5327130416e
243,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,2c6778f2b9ecdbdab786f603148424b35498ae3096f7e8118d23a5327130416e
244,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,2c6778f2b9ecdbdab786f603148424b35498ae3096f7e8118d23a5327130416e
245,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,2c6778f2b9ecdbdab786f603148424b35498ae3096f7e8118d23a5327130416e
246,mistral-24b,0.0,AMPS_Hard,math,2c6778f2b9ecdbdab786f603148424b35498ae3096f7e8118d23a5327130416e
247,mistral-7b,0.0,AMPS_Hard,math,2c6778f2b9ecdbdab786f603148424b35498ae3096f7e8118d23a5327130416e
248,qwen2.5-32b,0.0,AMPS_Hard,math,2c6778f2b9ecdbdab786f603148424b35498ae3096f7e8118d23a5327130416e
249,qwen2.5-3b,0.0,AMPS_Hard,math,2c6778f2b9ecdbdab786f603148424b35498ae3096f7e8118d23a5327130416e
250,gemma-3-12b-it,100.0,AMPS_Hard,math,2c8d111408d8f116bcf5b2994c2ea2d810e9810363943c385594d1ab8668b78e
251,gemma-3-1b-it,100.0,AMPS_Hard,math,2c8d111408d8f116bcf5b2994c2ea2d810e9810363943c385594d1ab8668b78e
252,gemma-3-4b-it,100.0,AMPS_Hard,math,2c8d111408d8f116bcf5b2994c2ea2d810e9810363943c385594d1ab8668b78e
253,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,2c8d111408d8f116bcf5b2994c2ea2d810e9810363943c385594d1ab8668b78e
254,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,2c8d111408d8f116bcf5b2994c2ea2d810e9810363943c385594d1ab8668b78e
255,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,2c8d111408d8f116bcf5b2994c2ea2d810e9810363943c385594d1ab8668b78e
256,mistral-24b,0.0,AMPS_Hard,math,2c8d111408d8f116bcf5b2994c2ea2d810e9810363943c385594d1ab8668b78e
257,mistral-7b,0.0,AMPS_Hard,math,2c8d111408d8f116bcf5b2994c2ea2d810e9810363943c385594d1ab8668b78e
258,qwen2.5-32b,0.0,AMPS_Hard,math,2c8d111408d8f116bcf5b2994c2ea2d810e9810363943c385594d1ab8668b78e
259,qwen2.5-3b,0.0,AMPS_Hard,math,2c8d111408d8f116bcf5b2994c2ea2d810e9810363943c385594d1ab8668b78e
260,gemma-3-12b-it,0.0,AMPS_Hard,math,2cf0c39a1a6c55addb52232a77e7f714f0b1bac731c614f48baeb9cebde726c5
261,gemma-3-1b-it,0.0,AMPS_Hard,math,2cf0c39a1a6c55addb52232a77e7f714f0b1bac731c614f48baeb9cebde726c5
262,gemma-3-4b-it,100.0,AMPS_Hard,math,2cf0c39a1a6c55addb52232a77e7f714f0b1bac731c614f48baeb9cebde726c5
263,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,2cf0c39a1a6c55addb52232a77e7f714f0b1bac731c614f48baeb9cebde726c5
264,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,2cf0c39a1a6c55addb52232a77e7f714f0b1bac731c614f48baeb9cebde726c5
265,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,2cf0c39a1a6c55addb52232a77e7f714f0b1bac731c614f48baeb9cebde726c5
266,mistral-24b,0.0,AMPS_Hard,math,2cf0c39a1a6c55addb52232a77e7f714f0b1bac731c614f48baeb9cebde726c5
267,mistral-7b,100.0,AMPS_Hard,math,2cf0c39a1a6c55addb52232a77e7f714f0b1bac731c614f48baeb9cebde726c5
268,qwen2.5-32b,0.0,AMPS_Hard,math,2cf0c39a1a6c55addb52232a77e7f714f0b1bac731c614f48baeb9cebde726c5
269,qwen2.5-3b,0.0,AMPS_Hard,math,2cf0c39a1a6c55addb52232a77e7f714f0b1bac731c614f48baeb9cebde726c5
270,gemma-3-12b-it,100.0,AMPS_Hard,math,30c13a445ddafa6093c665706fd6ad713b94a2bc07bd580b9b2c97b259da2d4b
271,gemma-3-1b-it,0.0,AMPS_Hard,math,30c13a445ddafa6093c665706fd6ad713b94a2bc07bd580b9b2c97b259da2d4b
272,gemma-3-4b-it,100.0,AMPS_Hard,math,30c13a445ddafa6093c665706fd6ad713b94a2bc07bd580b9b2c97b259da2d4b
273,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,30c13a445ddafa6093c665706fd6ad713b94a2bc07bd580b9b2c97b259da2d4b
274,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,30c13a445ddafa6093c665706fd6ad713b94a2bc07bd580b9b2c97b259da2d4b
275,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,30c13a445ddafa6093c665706fd6ad713b94a2bc07bd580b9b2c97b259da2d4b
276,mistral-24b,0.0,AMPS_Hard,math,30c13a445ddafa6093c665706fd6ad713b94a2bc07bd580b9b2c97b259da2d4b
277,mistral-7b,0.0,AMPS_Hard,math,30c13a445ddafa6093c665706fd6ad713b94a2bc07bd580b9b2c97b259da2d4b
278,qwen2.5-32b,100.0,AMPS_Hard,math,30c13a445ddafa6093c665706fd6ad713b94a2bc07bd580b9b2c97b259da2d4b
279,qwen2.5-3b,0.0,AMPS_Hard,math,30c13a445ddafa6093c665706fd6ad713b94a2bc07bd580b9b2c97b259da2d4b
280,gemma-3-12b-it,0.0,AMPS_Hard,math,389abb8f40fc2e68f379348af87c9abfd506bfcf506bdcbc18f0c0ad3b238e85
281,gemma-3-1b-it,0.0,AMPS_Hard,math,389abb8f40fc2e68f379348af87c9abfd506bfcf506bdcbc18f0c0ad3b238e85
282,gemma-3-4b-it,0.0,AMPS_Hard,math,389abb8f40fc2e68f379348af87c9abfd506bfcf506bdcbc18f0c0ad3b238e85
283,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,389abb8f40fc2e68f379348af87c9abfd506bfcf506bdcbc18f0c0ad3b238e85
284,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,389abb8f40fc2e68f379348af87c9abfd506bfcf506bdcbc18f0c0ad3b238e85
285,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,389abb8f40fc2e68f379348af87c9abfd506bfcf506bdcbc18f0c0ad3b238e85
286,mistral-24b,0.0,AMPS_Hard,math,389abb8f40fc2e68f379348af87c9abfd506bfcf506bdcbc18f0c0ad3b238e85
287,mistral-7b,0.0,AMPS_Hard,math,389abb8f40fc2e68f379348af87c9abfd506bfcf506bdcbc18f0c0ad3b238e85
288,qwen2.5-32b,0.0,AMPS_Hard,math,389abb8f40fc2e68f379348af87c9abfd506bfcf506bdcbc18f0c0ad3b238e85
289,qwen2.5-3b,0.0,AMPS_Hard,math,389abb8f40fc2e68f379348af87c9abfd506bfcf506bdcbc18f0c0ad3b238e85
290,gemma-3-12b-it,0.0,AMPS_Hard,math,390df766dea6530de723fbfa348d43441128d2e03e39d75591791c7d39186120
291,gemma-3-1b-it,0.0,AMPS_Hard,math,390df766dea6530de723fbfa348d43441128d2e03e39d75591791c7d39186120
292,gemma-3-4b-it,0.0,AMPS_Hard,math,390df766dea6530de723fbfa348d43441128d2e03e39d75591791c7d39186120
293,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,390df766dea6530de723fbfa348d43441128d2e03e39d75591791c7d39186120
294,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,390df766dea6530de723fbfa348d43441128d2e03e39d75591791c7d39186120
295,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,390df766dea6530de723fbfa348d43441128d2e03e39d75591791c7d39186120
296,mistral-24b,0.0,AMPS_Hard,math,390df766dea6530de723fbfa348d43441128d2e03e39d75591791c7d39186120
297,mistral-7b,0.0,AMPS_Hard,math,390df766dea6530de723fbfa348d43441128d2e03e39d75591791c7d39186120
298,qwen2.5-32b,0.0,AMPS_Hard,math,390df766dea6530de723fbfa348d43441128d2e03e39d75591791c7d39186120
299,qwen2.5-3b,0.0,AMPS_Hard,math,390df766dea6530de723fbfa348d43441128d2e03e39d75591791c7d39186120
300,gemma-3-12b-it,100.0,AMPS_Hard,math,3c2d7a838127de586313c63d7867224a677249a9576b957152ce609124de23d4
301,gemma-3-1b-it,0.0,AMPS_Hard,math,3c2d7a838127de586313c63d7867224a677249a9576b957152ce609124de23d4
302,gemma-3-4b-it,0.0,AMPS_Hard,math,3c2d7a838127de586313c63d7867224a677249a9576b957152ce609124de23d4
303,llama-3.1-8b-instruct,100.0,AMPS_Hard,math,3c2d7a838127de586313c63d7867224a677249a9576b957152ce609124de23d4
304,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,3c2d7a838127de586313c63d7867224a677249a9576b957152ce609124de23d4
305,llama-3.2-3b-instruct,100.0,AMPS_Hard,math,3c2d7a838127de586313c63d7867224a677249a9576b957152ce609124de23d4
306,mistral-24b,100.0,AMPS_Hard,math,3c2d7a838127de586313c63d7867224a677249a9576b957152ce609124de23d4
307,mistral-7b,0.0,AMPS_Hard,math,3c2d7a838127de586313c63d7867224a677249a9576b957152ce609124de23d4
308,qwen2.5-32b,100.0,AMPS_Hard,math,3c2d7a838127de586313c63d7867224a677249a9576b957152ce609124de23d4
309,qwen2.5-3b,100.0,AMPS_Hard,math,3c2d7a838127de586313c63d7867224a677249a9576b957152ce609124de23d4
310,gemma-3-12b-it,0.0,AMPS_Hard,math,3cdee33a05b94777870a69289db8a289e4ac5e7da79c4b6c915f0eed46e5ab59
311,gemma-3-1b-it,0.0,AMPS_Hard,math,3cdee33a05b94777870a69289db8a289e4ac5e7da79c4b6c915f0eed46e5ab59
312,gemma-3-4b-it,0.0,AMPS_Hard,math,3cdee33a05b94777870a69289db8a289e4ac5e7da79c4b6c915f0eed46e5ab59
313,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,3cdee33a05b94777870a69289db8a289e4ac5e7da79c4b6c915f0eed46e5ab59
314,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,3cdee33a05b94777870a69289db8a289e4ac5e7da79c4b6c915f0eed46e5ab59
315,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,3cdee33a05b94777870a69289db8a289e4ac5e7da79c4b6c915f0eed46e5ab59
316,mistral-24b,0.0,AMPS_Hard,math,3cdee33a05b94777870a69289db8a289e4ac5e7da79c4b6c915f0eed46e5ab59
317,mistral-7b,0.0,AMPS_Hard,math,3cdee33a05b94777870a69289db8a289e4ac5e7da79c4b6c915f0eed46e5ab59
318,qwen2.5-32b,0.0,AMPS_Hard,math,3cdee33a05b94777870a69289db8a289e4ac5e7da79c4b6c915f0eed46e5ab59
319,qwen2.5-3b,0.0,AMPS_Hard,math,3cdee33a05b94777870a69289db8a289e4ac5e7da79c4b6c915f0eed46e5ab59
320,gemma-3-12b-it,100.0,AMPS_Hard,math,3e852f69528aa2be018ee0d76461a3afcdfe5dcab74b9f2abf93bd1342c6f52d
321,gemma-3-1b-it,0.0,AMPS_Hard,math,3e852f69528aa2be018ee0d76461a3afcdfe5dcab74b9f2abf93bd1342c6f52d
322,gemma-3-4b-it,100.0,AMPS_Hard,math,3e852f69528aa2be018ee0d76461a3afcdfe5dcab74b9f2abf93bd1342c6f52d
323,llama-3.1-8b-instruct,100.0,AMPS_Hard,math,3e852f69528aa2be018ee0d76461a3afcdfe5dcab74b9f2abf93bd1342c6f52d
324,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,3e852f69528aa2be018ee0d76461a3afcdfe5dcab74b9f2abf93bd1342c6f52d
325,llama-3.2-3b-instruct,100.0,AMPS_Hard,math,3e852f69528aa2be018ee0d76461a3afcdfe5dcab74b9f2abf93bd1342c6f52d
326,mistral-24b,100.0,AMPS_Hard,math,3e852f69528aa2be018ee0d76461a3afcdfe5dcab74b9f2abf93bd1342c6f52d
327,mistral-7b,0.0,AMPS_Hard,math,3e852f69528aa2be018ee0d76461a3afcdfe5dcab74b9f2abf93bd1342c6f52d
328,qwen2.5-32b,100.0,AMPS_Hard,math,3e852f69528aa2be018ee0d76461a3afcdfe5dcab74b9f2abf93bd1342c6f52d
329,qwen2.5-3b,0.0,AMPS_Hard,math,3e852f69528aa2be018ee0d76461a3afcdfe5dcab74b9f2abf93bd1342c6f52d
330,gemma-3-12b-it,0.0,AMPS_Hard,math,402e56855bea7ba7f63c4dfd700c95432efeb626c6d303e4e51d5d4c9557db6a
331,gemma-3-1b-it,0.0,AMPS_Hard,math,402e56855bea7ba7f63c4dfd700c95432efeb626c6d303e4e51d5d4c9557db6a
332,gemma-3-4b-it,0.0,AMPS_Hard,math,402e56855bea7ba7f63c4dfd700c95432efeb626c6d303e4e51d5d4c9557db6a
333,llama-3.1-8b-instruct,100.0,AMPS_Hard,math,402e56855bea7ba7f63c4dfd700c95432efeb626c6d303e4e51d5d4c9557db6a
334,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,402e56855bea7ba7f63c4dfd700c95432efeb626c6d303e4e51d5d4c9557db6a
335,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,402e56855bea7ba7f63c4dfd700c95432efeb626c6d303e4e51d5d4c9557db6a
336,mistral-24b,0.0,AMPS_Hard,math,402e56855bea7ba7f63c4dfd700c95432efeb626c6d303e4e51d5d4c9557db6a
337,mistral-7b,0.0,AMPS_Hard,math,402e56855bea7ba7f63c4dfd700c95432efeb626c6d303e4e51d5d4c9557db6a
338,qwen2.5-32b,100.0,AMPS_Hard,math,402e56855bea7ba7f63c4dfd700c95432efeb626c6d303e4e51d5d4c9557db6a
339,qwen2.5-3b,100.0,AMPS_Hard,math,402e56855bea7ba7f63c4dfd700c95432efeb626c6d303e4e51d5d4c9557db6a
340,gemma-3-12b-it,0.0,AMPS_Hard,math,40c680dba7c76b7fc953156dc915d0a9d82582dd66bb8ba5f68f42d1ddd4e486
341,gemma-3-1b-it,0.0,AMPS_Hard,math,40c680dba7c76b7fc953156dc915d0a9d82582dd66bb8ba5f68f42d1ddd4e486
342,gemma-3-4b-it,0.0,AMPS_Hard,math,40c680dba7c76b7fc953156dc915d0a9d82582dd66bb8ba5f68f42d1ddd4e486
343,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,40c680dba7c76b7fc953156dc915d0a9d82582dd66bb8ba5f68f42d1ddd4e486
344,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,40c680dba7c76b7fc953156dc915d0a9d82582dd66bb8ba5f68f42d1ddd4e486
345,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,40c680dba7c76b7fc953156dc915d0a9d82582dd66bb8ba5f68f42d1ddd4e486
346,mistral-24b,0.0,AMPS_Hard,math,40c680dba7c76b7fc953156dc915d0a9d82582dd66bb8ba5f68f42d1ddd4e486
347,mistral-7b,0.0,AMPS_Hard,math,40c680dba7c76b7fc953156dc915d0a9d82582dd66bb8ba5f68f42d1ddd4e486
348,qwen2.5-32b,100.0,AMPS_Hard,math,40c680dba7c76b7fc953156dc915d0a9d82582dd66bb8ba5f68f42d1ddd4e486
349,qwen2.5-3b,0.0,AMPS_Hard,math,40c680dba7c76b7fc953156dc915d0a9d82582dd66bb8ba5f68f42d1ddd4e486
350,gemma-3-12b-it,0.0,AMPS_Hard,math,4342367db683238b220484295aef67f84b6b4f0eb4df000be5c0519cac77698b
351,gemma-3-1b-it,0.0,AMPS_Hard,math,4342367db683238b220484295aef67f84b6b4f0eb4df000be5c0519cac77698b
352,gemma-3-4b-it,0.0,AMPS_Hard,math,4342367db683238b220484295aef67f84b6b4f0eb4df000be5c0519cac77698b
353,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,4342367db683238b220484295aef67f84b6b4f0eb4df000be5c0519cac77698b
354,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,4342367db683238b220484295aef67f84b6b4f0eb4df000be5c0519cac77698b
355,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,4342367db683238b220484295aef67f84b6b4f0eb4df000be5c0519cac77698b
356,mistral-24b,0.0,AMPS_Hard,math,4342367db683238b220484295aef67f84b6b4f0eb4df000be5c0519cac77698b
357,mistral-7b,0.0,AMPS_Hard,math,4342367db683238b220484295aef67f84b6b4f0eb4df000be5c0519cac77698b
358,qwen2.5-32b,0.0,AMPS_Hard,math,4342367db683238b220484295aef67f84b6b4f0eb4df000be5c0519cac77698b
359,qwen2.5-3b,0.0,AMPS_Hard,math,4342367db683238b220484295aef67f84b6b4f0eb4df000be5c0519cac77698b
360,gemma-3-12b-it,0.0,AMPS_Hard,math,457dc1ce3126f4707cd06e29114df0625a4fc69051c5c41c1dd2d2853198d078
361,gemma-3-1b-it,0.0,AMPS_Hard,math,457dc1ce3126f4707cd06e29114df0625a4fc69051c5c41c1dd2d2853198d078
362,gemma-3-4b-it,0.0,AMPS_Hard,math,457dc1ce3126f4707cd06e29114df0625a4fc69051c5c41c1dd2d2853198d078
363,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,457dc1ce3126f4707cd06e29114df0625a4fc69051c5c41c1dd2d2853198d078
364,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,457dc1ce3126f4707cd06e29114df0625a4fc69051c5c41c1dd2d2853198d078
365,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,457dc1ce3126f4707cd06e29114df0625a4fc69051c5c41c1dd2d2853198d078
366,mistral-24b,0.0,AMPS_Hard,math,457dc1ce3126f4707cd06e29114df0625a4fc69051c5c41c1dd2d2853198d078
367,mistral-7b,0.0,AMPS_Hard,math,457dc1ce3126f4707cd06e29114df0625a4fc69051c5c41c1dd2d2853198d078
368,qwen2.5-32b,0.0,AMPS_Hard,math,457dc1ce3126f4707cd06e29114df0625a4fc69051c5c41c1dd2d2853198d078
369,qwen2.5-3b,0.0,AMPS_Hard,math,457dc1ce3126f4707cd06e29114df0625a4fc69051c5c41c1dd2d2853198d078
370,gemma-3-12b-it,100.0,AMPS_Hard,math,4b65576e7570cec86d6abb988889fb71304f60a49ae08de443410b0aaa44f55b
371,gemma-3-1b-it,0.0,AMPS_Hard,math,4b65576e7570cec86d6abb988889fb71304f60a49ae08de443410b0aaa44f55b
372,gemma-3-4b-it,0.0,AMPS_Hard,math,4b65576e7570cec86d6abb988889fb71304f60a49ae08de443410b0aaa44f55b
373,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,4b65576e7570cec86d6abb988889fb71304f60a49ae08de443410b0aaa44f55b
374,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,4b65576e7570cec86d6abb988889fb71304f60a49ae08de443410b0aaa44f55b
375,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,4b65576e7570cec86d6abb988889fb71304f60a49ae08de443410b0aaa44f55b
376,mistral-24b,100.0,AMPS_Hard,math,4b65576e7570cec86d6abb988889fb71304f60a49ae08de443410b0aaa44f55b
377,mistral-7b,0.0,AMPS_Hard,math,4b65576e7570cec86d6abb988889fb71304f60a49ae08de443410b0aaa44f55b
378,qwen2.5-32b,100.0,AMPS_Hard,math,4b65576e7570cec86d6abb988889fb71304f60a49ae08de443410b0aaa44f55b
379,qwen2.5-3b,100.0,AMPS_Hard,math,4b65576e7570cec86d6abb988889fb71304f60a49ae08de443410b0aaa44f55b
380,gemma-3-12b-it,100.0,AMPS_Hard,math,4ea921ae2fc435b17335f485b3dac0f53555130d876c862cf52c560476418f3c
381,gemma-3-1b-it,100.0,AMPS_Hard,math,4ea921ae2fc435b17335f485b3dac0f53555130d876c862cf52c560476418f3c
382,gemma-3-4b-it,100.0,AMPS_Hard,math,4ea921ae2fc435b17335f485b3dac0f53555130d876c862cf52c560476418f3c
383,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,4ea921ae2fc435b17335f485b3dac0f53555130d876c862cf52c560476418f3c
384,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,4ea921ae2fc435b17335f485b3dac0f53555130d876c862cf52c560476418f3c
385,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,4ea921ae2fc435b17335f485b3dac0f53555130d876c862cf52c560476418f3c
386,mistral-24b,100.0,AMPS_Hard,math,4ea921ae2fc435b17335f485b3dac0f53555130d876c862cf52c560476418f3c
387,mistral-7b,0.0,AMPS_Hard,math,4ea921ae2fc435b17335f485b3dac0f53555130d876c862cf52c560476418f3c
388,qwen2.5-32b,100.0,AMPS_Hard,math,4ea921ae2fc435b17335f485b3dac0f53555130d876c862cf52c560476418f3c
389,qwen2.5-3b,100.0,AMPS_Hard,math,4ea921ae2fc435b17335f485b3dac0f53555130d876c862cf52c560476418f3c
390,gemma-3-12b-it,0.0,AMPS_Hard,math,54bd80737f1e5f1e0c43af7101b66ad883ed48c79dd719d75f082791a64dadc5
391,gemma-3-1b-it,0.0,AMPS_Hard,math,54bd80737f1e5f1e0c43af7101b66ad883ed48c79dd719d75f082791a64dadc5
392,gemma-3-4b-it,0.0,AMPS_Hard,math,54bd80737f1e5f1e0c43af7101b66ad883ed48c79dd719d75f082791a64dadc5
393,llama-3.1-8b-instruct,0.0,AMPS_Hard,math,54bd80737f1e5f1e0c43af7101b66ad883ed48c79dd719d75f082791a64dadc5
394,llama-3.2-1b-instruct,0.0,AMPS_Hard,math,54bd80737f1e5f1e0c43af7101b66ad883ed48c79dd719d75f082791a64dadc5
395,llama-3.2-3b-instruct,0.0,AMPS_Hard,math,54bd80737f1e5f1e0c43af7101b66ad883ed48c79dd719d75f082791a64dadc5
396,mistral-24b,0.0,AMPS_Hard,math,54bd80737f1e5f1e0c43af7101b66ad883ed48c79dd719d75f082791a64dadc5
397,mistral-7b,0.0,AMPS_Hard,math,54bd80737f1e5f1e0c43af7101b66ad883ed48c79dd719d75f082791a64dadc5
398,qwen2.5-32b,0.0,AMPS_Hard,math,54bd80737f1e5f1e0c43af7101b66ad883ed48c79dd719d75f082791a64dadc5
